case:concept:name,concept:name,time:timestamp,event_index
train_00169,Archive,2025-06-19 08:06:00,6
train_00170,Register,2025-06-20 08:00:00,0
train_00170,Check,2025-06-20 08:01:00,1
train_00170,Assess,2025-06-20 08:02:00,2
train_00170,Decide,2025-06-20 08:03:00,3
train_00170,Notify,2025-06-20 08:04:00,4
train_00170,Archive,2025-06-20 08:05:00,5
train_00171,Register,2025-06-21 08:00:00,0
train_00171,Check,2025-06-21 08:01:00,1
train_00171,Request documents,2025-06-21 08:02:00,2
train_00171,Assess,2025-06-21 08:03:00,3
train_00171,Optional review,2025-06-21 08:04:00,4
train_00171,Decide,2025-06-21 08:05:00,5
train_00171,Notify,2025-06-21 08:06:00,6
train_00171,Archive,2025-06-21 08:07:00,7
train_00172,Register,2025-06-22 08:00:00,0
train_00172,Check,2025-06-22 08:01:00,1
train_00172,Assess,2025-06-22 08:02:00,2
train_00172,Decide,2025-06-22 08:03:00,3
train_00172,Notify,2025-06-22 08:04:00,4
train_00172,Archive,2025-06-22 08:05:00,5
train_00173,Register,2025-06-23 08:00:00,0
train_00173,Check,2025-06-23 08:01:00,1
train_00173,Assess,2025-06-23 08:02:00,2
train_00173,Optional review,2025-06-23 08:03:00,3
train_00173,Decide,2025-06-23 08:04:00,4
train_00173,Notify,2025-06-23 08:05:00,5
train_00173,Archive,2025-06-23 08:06:00,6
train_00174,Register,2025-06-24 08:00:00,0
train_00174,Check,2025-06-24 08:01:00,1
train_00174,Request documents,2025-06-24 08:02:00,2
train_00174,Assess,2025-06-24 08:03:00,3
train_00174,Optional review,2025-06-24 08:04:00,4
train_00174,Decide,2025-06-24 08:05:00,5
train_00174,Notify,2025-06-24 08:06:00,6
train_00174,Archive,2025-06-24 08:07:00,7
train_00175,Register,2025-06-25 08:00:00,0
train_00175,Check,2025-06-25 08:01:00,1
train_00175,Assess,2025-06-25 08:02:00,2
train_00175,Optional review,2025-06-25 08:03:00,3
train_00175,Decide,2025-06-25 08:04:00,4
train_00175,Notify,2025-06-25 08:05:00,5
train_00175,Archive,2025-06-25 08:06:00,6
train_00176,Register,2025-06-26 08:00:00,0
train_00176,Check,2025-06-26 08:01:00,1
train_00176,Request documents,2025-06-26 08:02:00,2
train_00176,Assess,2025-06-26 08:03:00,3
train_00176,Decide,2025-06-26 08:04:00,4
train_00176,Notify,2025-06-26 08:05:00,5
train_00176,Archive,2025-06-26 08:06:00,6
train_00177,Register,2025-06-27 08:00:00,0
train_00177,Check,2025-06-27 08:01:00,1
train_00177,Assess,2025-06-27 08:02:00,2
train_00177,Optional review,2025-06-27 08:03:00,3
train_00177,Decide,2025-06-27 08:04:00,4
train_00177,Notify,2025-06-27 08:05:00,5
train_00177,Archive,2025-06-27 08:06:00,6
train_00178,Register,2025-06-28 08:00:00,0
train_00178,Check,2025-06-28 08:01:00,1
train_00178,Assess,2025-06-28 08:02:00,2
train_00178,Optional review,2025-06-28 08:03:00,3
train_00178,Decide,2025-06-28 08:04:00,4
train_00178,Notify,2025-06-28 08:05:00,5
train_00178,Archive,2025-06-28 08:06:00,6
train_00179,Register,2025-06-29 08:00:00,0
train_00179,Check,2025-06-29 08:01:00,1
train_00179,Request documents,2025-06-29 08:02:00,2
train_00179,Assess,2025-06-29 08:03:00,3
train_00179,Decide,2025-06-29 08:04:00,4
train_00179,Notify,2025-06-29 08:05:00,5
train_00179,Archive,2025-06-29 08:06:00,6
train_00180,Register,2025-06-30 08:00:00,0
train_00180,Check,2025-06-30 08:01:00,1
train_00180,Assess,2025-06-30 08:02:00,2
train_00180,Decide,2025-06-30 08:03:00,3
train_00180,Notify,2025-06-30 08:04:00,4
train_00180,Archive,2025-06-30 08:05:00,5
train_00181,Register,2025-07-01 08:00:00,0
train_00181,Check,2025-07-01 08:01:00,1
train_00181,Request documents,2025-07-01 08:02:00,2
train_00181,Assess,2025-07-01 08:03:00,3
train_00181,Optional review,2025-07-01 08:04:00,4
train_00181,Decide,2025-07-01 08:05:00,5
train_00181,Notify,2025-07-01 08:06:00,6
train_00181,Archive,2025-07-01 08:07:00,7
train_00182,Register,2025-07-02 08:00:00,0
train_00182,Check,2025-07-02 08:01:00,1
train_00182,Assess,2025-07-02 08:02:00,2
train_00182,Optional review,2025-07-02 08:03:00,3
train_00182,Decide,2025-07-02 08:04:00,4
train_00182,Notify,2025-07-02 08:05:00,5
train_00182,Archive,2025-07-02 08:06:00,6
train_00183,Register,2025-07-03 08:00:00,0
train_00183,Check,2025-07-03 08:01:00,1
train_00183,Assess,2025-07-03 08:02:00,2
train_00183,Optional review,2025-07-03 08:03:00,3
train_00183,Decide,2025-07-03 08:04:00,4
train_00183,Notify,2025-07-03 08:05:00,5
train_00183,Archive,2025-07-03 08:06:00,6
train_00184,Register,2025-07-04 08:00:00,0
train_00184,Check,2025-07-04 08:01:00,1
train_00184,Request documents,2025-07-04 08:02:00,2
train_00184,Assess,2025-07-04 08:03:00,3
train_00184,Decide,2025-07-04 08:04:00,4
train_00184,Notify,2025-07-04 08:05:00,5
train_00184,Archive,2025-07-04 08:06:00,6
train_00185,Register,2025-07-05 08:00:00,0
train_00185,Check,2025-07-05 08:01:00,1
train_00185,Assess,2025-07-05 08:02:00,2
train_00185,Optional review,2025-07-05 08:03:00,3
train_00185,Decide,2025-07-05 08:04:00,4
train_00185,Notify,2025-07-05 08:05:00,5
train_00185,Archive,2025-07-05 08:06:00,6
train_00186,Register,2025-07-06 08:00:00,0
train_00186,Check,2025-07-06 08:01:00,1
train_00186,Request documents,2025-07-06 08:02:00,2
train_00186,Assess,2025-07-06 08:03:00,3
train_00186,Optional review,2025-07-06 08:04:00,4
train_00186,Decide,2025-07-06 08:05:00,5
train_00186,Notify,2025-07-06 08:06:00,6
train_00186,Archive,2025-07-06 08:07:00,7
train_00187,Register,2025-07-07 08:00:00,0
train_00187,Check,2025-07-07 08:01:00,1
train_00187,Request documents,2025-07-07 08:02:00,2
train_00187,Assess,2025-07-07 08:03:00,3
train_00187,Optional review,2025-07-07 08:04:00,4
train_00187,Decide,2025-07-07 08:05:00,5
train_00187,Notify,2025-07-07 08:06:00,6
train_00187,Archive,2025-07-07 08:07:00,7
train_00188,Register,2025-07-08 08:00:00,0
train_00188,Check,2025-07-08 08:01:00,1
train_00188,Request documents,2025-07-08 08:02:00,2
train_00188,Assess,2025-07-08 08:03:00,3
train_00188,Optional review,2025-07-08 08:04:00,4
train_00188,Decide,2025-07-08 08:05:00,5
train_00188,Notify,2025-07-08 08:06:00,6
train_00188,Archive,2025-07-08 08:07:00,7
train_00189,Register,2025-07-09 08:00:00,0
train_00189,Check,2025-07-09 08:01:00,1
train_00189,Request documents,2025-07-09 08:02:00,2
train_00189,Assess,2025-07-09 08:03:00,3
train_00189,Decide,2025-07-09 08:04:00,4
train_00189,Notify,2025-07-09 08:05:00,5
train_00189,Archive,2025-07-09 08:06:00,6
train_00190,Register,2025-07-10 08:00:00,0
train_00190,Check,2025-07-10 08:01:00,1
train_00190,Request documents,2025-07-10 08:02:00,2
train_00190,Assess,2025-07-10 08:03:00,3
train_00190,Optional review,2025-07-10 08:04:00,4
train_00190,Decide,2025-07-10 08:05:00,5
train_00190,Notify,2025-07-10 08:06:00,6
train_00190,Archive,2025-07-10 08:07:00,7
train_00191,Register,2025-07-11 08:00:00,0
train_00191,Check,2025-07-11 08:01:00,1
train_00191,Request documents,2025-07-11 08:02:00,2
train_00191,Assess,2025-07-11 08:03:00,3
train_00191,Decide,2025-07-11 08:04:00,4
train_00191,Notify,2025-07-11 08:05:00,5
train_00191,Archive,2025-07-11 08:06:00,6
train_00192,Register,2025-07-12 08:00:00,0
train_00192,Check,2025-07-12 08:01:00,1
train_00192,Request documents,2025-07-12 08:02:00,2
train_00192,Assess,2025-07-12 08:03:00,3
train_00192,Optional review,2025-07-12 08:04:00,4
train_00192,Decide,2025-07-12 08:05:00,5
train_00192,Notify,2025-07-12 08:06:00,6
train_00192,Archive,2025-07-12 08:07:00,7
train_00193,Register,2025-07-13 08:00:00,0
train_00193,Check,2025-07-13 08:01:00,1
train_00193,Assess,2025-07-13 08:02:00,2
train_00193,Decide,2025-07-13 08:03:00,3
train_00193,Notify,2025-07-13 08:04:00,4
train_00193,Archive,2025-07-13 08:05:00,5
train_00194,Register,2025-07-14 08:00:00,0
train_00194,Check,2025-07-14 08:01:00,1
train_00194,Assess,2025-07-14 08:02:00,2
train_00194,Optional review,2025-07-14 08:03:00,3
train_00194,Decide,2025-07-14 08:04:00,4
train_00194,Notify,2025-07-14 08:05:00,5
train_00194,Archive,2025-07-14 08:06:00,6
train_00195,Register,2025-07-15 08:00:00,0
train_00195,Check,2025-07-15 08:01:00,1
train_00195,Request documents,2025-07-15 08:02:00,2
train_00195,Assess,2025-07-15 08:03:00,3
train_00195,Decide,2025-07-15 08:04:00,4
train_00195,Notify,2025-07-15 08:05:00,5
train_00195,Archive,2025-07-15 08:06:00,6
train_00196,Register,2025-07-16 08:00:00,0
train_00196,Check,2025-07-16 08:01:00,1
train_00196,Assess,2025-07-16 08:02:00,2
train_00196,Optional review,2025-07-16 08:03:00,3
train_00196,Decide,2025-07-16 08:04:00,4
train_00196,Notify,2025-07-16 08:05:00,5
train_00196,Archive,2025-07-16 08:06:00,6
train_00197,Register,2025-07-17 08:00:00,0
train_00197,Check,2025-07-17 08:01:00,1
train_00197,Assess,2025-07-17 08:02:00,2
train_00197,Decide,2025-07-17 08:03:00,3
train_00197,Notify,2025-07-17 08:04:00,4
train_00197,Archive,2025-07-17 08:05:00,5
train_00198,Register,2025-07-18 08:00:00,0
train_00198,Check,2025-07-18 08:01:00,1
train_00198,Assess,2025-07-18 08:02:00,2
train_00198,Optional review,2025-07-18 08:03:00,3
train_00198,Decide,2025-07-18 08:04:00,4
train_00198,Notify,2025-07-18 08:05:00,5
train_00198,Archive,2025-07-18 08:06:00,6
train_00199,Register,2025-07-19 08:00:00,0
train_00199,Check,2025-07-19 08:01:00,1
train_00199,Assess,2025-07-19 08:02:00,2
train_00199,Optional review,2025-07-19 08:03:00,3
train_00199,Decide,2025-07-19 08:04:00,4
train_00199,Notify,2025-07-19 08:05:00,5
train_00199,Archive,2025-07-19 08:06:00,6
train_00200,Register,2025-07-20 08:00:00,0
train_00200,Check,2025-07-20 08:01:00,1
train_00200,Assess,2025-07-20 08:02:00,2
train_00200,Optional review,2025-07-20 08:03:00,3
train_00200,Decide,2025-07-20 08:04:00,4
train_00200,Notify,2025-07-20 08:05:00,5
train_00200,Archive,2025-07-20 08:06:00,6
train_00201,Register,2025-07-21 08:00:00,0
train_00201,Check,2025-07-21 08:01:00,1
train_00201,Request documents,2025-07-21 08:02:00,2
train_00201,Assess,2025-07-21 08:03:00,3
train_00201,Optional review,2025-07-21 08:04:00,4
train_00201,Decide,2025-07-21 08:05:00,5
train_00201,Notify,2025-07-21 08:06:00,6
train_00201,Archive,2025-07-21 08:07:00,7
train_00202,Register,2025-07-22 08:00:00,0
train_00202,Check,2025-07-22 08:01:00,1
train_00202,Assess,2025-07-22 08:02:00,2
train_00202,Optional review,2025-07-22 08:03:00,3
train_00202,Decide,2025-07-22 08:04:00,4
train_00202,Notify,2025-07-22 08:05:00,5
train_00202,Archive,2025-07-22 08:06:00,6
train_00203,Register,2025-07-23 08:00:00,0
train_00203,Check,2025-07-23 08:01:00,1
train_00203,Assess,2025-07-23 08:02:00,2
train_00203,Decide,2025-07-23 08:03:00,3
train_00203,Notify,2025-07-23 08:04:00,4
train_00203,Archive,2025-07-23 08:05:00,5
train_00204,Register,2025-07-24 08:00:00,0
train_00204,Check,2025-07-24 08:01:00,1
train_00204,Assess,2025-07-24 08:02:00,2
train_00204,Optional review,2025-07-24 08:03:00,3
train_00204,Decide,2025-07-24 08:04:00,4
train_00204,Notify,2025-07-24 08:05:00,5
train_00204,Archive,2025-07-24 08:06:00,6
train_00205,Register,2025-07-25 08:00:00,0
train_00205,Check,2025-07-25 08:01:00,1
train_00205,Assess,2025-07-25 08:02:00,2
train_00205,Optional review,2025-07-25 08:03:00,3
train_00205,Decide,2025-07-25 08:04:00,4
train_00205,Notify,2025-07-25 08:05:00,5
train_00205,Archive,2025-07-25 08:06:00,6
train_00206,Register,2025-07-26 08:00:00,0
train_00206,Check,2025-07-26 08:01:00,1
train_00206,Request documents,2025-07-26 08:02:00,2
train_00206,Assess,2025-07-26 08:03:00,3
train_00206,Optional review,2025-07-26 08:04:00,4
train_00206,Decide,2025-07-26 08:05:00,5
train_00206,Notify,2025-07-26 08:06:00,6
train_00206,Archive,2025-07-26 08:07:00,7
train_00207,Register,2025-07-27 08:00:00,0
train_00207,Check,2025-07-27 08:01:00,1
train_00207,Request documents,2025-07-27 08:02:00,2
train_00207,Assess,2025-07-27 08:03:00,3
train_00207,Decide,2025-07-27 08:04:00,4
train_00207,Notify,2025-07-27 08:05:00,5
train_00207,Archive,2025-07-27 08:06:00,6
train_00208,Register,2025-07-28 08:00:00,0
train_00208,Check,2025-07-28 08:01:00,1
train_00208,Assess,2025-07-28 08:02:00,2
train_00208,Optional review,2025-07-28 08:03:00,3
train_00208,Decide,2025-07-28 08:04:00,4
train_00208,Notify,2025-07-28 08:05:00,5
train_00208,Archive,2025-07-28 08:06:00,6
train_00209,Register,2025-07-29 08:00:00,0
train_00209,Check,2025-07-29 08:01:00,1
train_00209,Request documents,2025-07-29 08:02:00,2
train_00209,Assess,2025-07-29 08:03:00,3
train_00209,Optional review,2025-07-29 08:04:00,4
train_00209,Decide,2025-07-29 08:05:00,5
train_00209,Notify,2025-07-29 08:06:00,6
train_00209,Archive,2025-07-29 08:07:00,7
train_00210,Register,2025-07-30 08:00:00,0
train_00210,Check,2025-07-30 08:01:00,1
train_00210,Request documents,2025-07-30 08:02:00,2
train_00210,Assess,2025-07-30 08:03:00,3
train_00210,Optional review,2025-07-30 08:04:00,4
train_00210,Decide,2025-07-30 08:05:00,5
train_00210,Notify,2025-07-30 08:06:00,6
train_00210,Archive,2025-07-30 08:07:00,7
train_00211,Register,2025-07-31 08:00:00,0
train_00211,Check,2025-07-31 08:01:00,1
train_00211,Request documents,2025-07-31 08:02:00,2
train_00211,Assess,2025-07-31 08:03:00,3
train_00211,Decide,2025-07-31 08:04:00,4
train_00211,Notify,2025-07-31 08:05:00,5
train_00211,Archive,2025-07-31 08:06:00,6
train_00212,Register,2025-08-01 08:00:00,0
train_00212,Check,2025-08-01 08:01:00,1
train_00212,Request documents,2025-08-01 08:02:00,2
train_00212,Assess,2025-08-01 08:03:00,3
train_00212,Decide,2025-08-01 08:04:00,4
train_00212,Notify,2025-08-01 08:05:00,5
train_00212,Archive,2025-08-01 08:06:00,6
train_00213,Register,2025-08-02 08:00:00,0
train_00213,Check,2025-08-02 08:01:00,1
train_00213,Request documents,2025-08-02 08:02:00,2
train_00213,Assess,2025-08-02 08:03:00,3
train_00213,Optional review,2025-08-02 08:04:00,4
train_00213,Decide,2025-08-02 08:05:00,5
train_00213,Notify,2025-08-02 08:06:00,6
train_00213,Archive,2025-08-02 08:07:00,7
train_00214,Register,2025-08-03 08:00:00,0
train_00214,Check,2025-08-03 08:01:00,1
train_00214,Request documents,2025-08-03 08:02:00,2
train_00214,Assess,2025-08-03 08:03:00,3
train_00214,Decide,2025-08-03 08:04:00,4
train_00214,Notify,2025-08-03 08:05:00,5
train_00214,Archive,2025-08-03 08:06:00,6
train_00215,Register,2025-08-04 08:00:00,0
train_00215,Check,2025-08-04 08:01:00,1
train_00215,Request documents,2025-08-04 08:02:00,2
train_00215,Assess,2025-08-04 08:03:00,3
train_00215,Optional review,2025-08-04 08:04:00,4
train_00215,Decide,2025-08-04 08:05:00,5
train_00215,Notify,2025-08-04 08:06:00,6
train_00215,Archive,2025-08-04 08:07:00,7
train_00216,Register,2025-08-05 08:00:00,0
train_00216,Check,2025-08-05 08:01:00,1
train_00216,Assess,2025-08-05 08:02:00,2
train_00216,Decide,2025-08-05 08:03:00,3
train_00216,Notify,2025-08-05 08:04:00,4
train_00216,Archive,2025-08-05 08:05:00,5
train_00217,Register,2025-08-06 08:00:00,0
train_00217,Check,2025-08-06 08:01:00,1
train_00217,Assess,2025-08-06 08:02:00,2
train_00217,Decide,2025-08-06 08:03:00,3
train_00217,Notify,2025-08-06 08:04:00,4
train_00217,Archive,2025-08-06 08:05:00,5
train_00218,Register,2025-08-07 08:00:00,0
train_00218,Check,2025-08-07 08:01:00,1
train_00218,Assess,2025-08-07 08:02:00,2
train_00218,Decide,2025-08-07 08:03:00,3
train_00218,Notify,2025-08-07 08:04:00,4
train_00218,Archive,2025-08-07 08:05:00,5
train_00219,Register,2025-08-08 08:00:00,0
train_00219,Check,2025-08-08 08:01:00,1
train_00219,Assess,2025-08-08 08:02:00,2
train_00219,Decide,2025-08-08 08:03:00,3
train_00219,Notify,2025-08-08 08:04:00,4
train_00219,Archive,2025-08-08 08:05:00,5
train_00220,Register,2025-08-09 08:00:00,0
train_00220,Check,2025-08-09 08:01:00,1
train_00220,Request documents,2025-08-09 08:02:00,2
train_00220,Assess,2025-08-09 08:03:00,3
train_00220,Optional review,2025-08-09 08:04:00,4
train_00220,Decide,2025-08-09 08:05:00,5
train_00220,Notify,2025-08-09 08:06:00,6
train_00220,Archive,2025-08-09 08:07:00,7
train_00221,Register,2025-08-10 08:00:00,0
train_00221,Check,2025-08-10 08:01:00,1
train_00221,Request documents,2025-08-10 08:02:00,2
train_00221,Assess,2025-08-10 08:03:00,3
train_00221,Decide,2025-08-10 08:04:00,4
train_00221,Notify,2025-08-10 08:05:00,5
train_00221,Archive,2025-08-10 08:06:00,6
train_00222,Register,2025-08-11 08:00:00,0
train_00222,Check,2025-08-11 08:01:00,1
train_00222,Request documents,2025-08-11 08:02:00,2
train_00222,Assess,2025-08-11 08:03:00,3
train_00222,Optional review,2025-08-11 08:04:00,4
train_00222,Decide,2025-08-11 08:05:00,5
train_00222,Notify,2025-08-11 08:06:00,6
train_00222,Archive,2025-08-11 08:07:00,7
train_00223,Register,2025-08-12 08:00:00,0
train_00223,Check,2025-08-12 08:01:00,1
train_00223,Request documents,2025-08-12 08:02:00,2
train_00223,Assess,2025-08-12 08:03:00,3
train_00223,Optional review,2025-08-12 08:04:00,4
train_00223,Decide,2025-08-12 08:05:00,5
train_00223,Notify,2025-08-12 08:06:00,6
train_00223,Archive,2025-08-12 08:07:00,7
train_00224,Register,2025-08-13 08:00:00,0
train_00224,Check,2025-08-13 08:01:00,1
train_00224,Assess,2025-08-13 08:02:00,2
train_00224,Optional review,2025-08-13 08:03:00,3
train_00224,Decide,2025-08-13 08:04:00,4
train_00224,Notify,2025-08-13 08:05:00,5
train_00224,Archive,2025-08-13 08:06:00,6
train_00225,Register,2025-08-14 08:00:00,0
train_00225,Check,2025-08-14 08:01:00,1
train_00225,Request documents,2025-08-14 08:02:00,2
train_00225,Assess,2025-08-14 08:03:00,3
train_00225,Decide,2025-08-14 08:04:00,4
train_00225,Notify,2025-08-14 08:05:00,5
train_00225,Archive,2025-08-14 08:06:00,6
train_00226,Register,2025-08-15 08:00:00,0
train_00226,Check,2025-08-15 08:01:00,1
train_00226,Assess,2025-08-15 08:02:00,2
train_00226,Decide,2025-08-15 08:03:00,3
train_00226,Notify,2025-08-15 08:04:00,4
train_00226,Archive,2025-08-15 08:05:00,5
train_00227,Register,2025-08-16 08:00:00,0
train_00227,Check,2025-08-16 08:01:00,1
train_00227,Request documents,2025-08-16 08:02:00,2
train_00227,Assess,2025-08-16 08:03:00,3
train_00227,Decide,2025-08-16 08:04:00,4
train_00227,Notify,2025-08-16 08:05:00,5
train_00227,Archive,2025-08-16 08:06:00,6
train_00228,Register,2025-08-17 08:00:00,0
train_00228,Check,2025-08-17 08:01:00,1
train_00228,Request documents,2025-08-17 08:02:00,2
train_00228,Assess,2025-08-17 08:03:00,3
train_00228,Decide,2025-08-17 08:04:00,4
train_00228,Notify,2025-08-17 08:05:00,5
train_00228,Archive,2025-08-17 08:06:00,6
train_00229,Register,2025-08-18 08:00:00,0
train_00229,Check,2025-08-18 08:01:00,1
train_00229,Request documents,2025-08-18 08:02:00,2
train_00229,Assess,2025-08-18 08:03:00,3
train_00229,Optional review,2025-08-18 08:04:00,4
train_00229,Decide,2025-08-18 08:05:00,5
train_00229,Notify,2025-08-18 08:06:00,6
train_00229,Archive,2025-08-18 08:07:00,7
train_00230,Register,2025-08-19 08:00:00,0
train_00230,Check,2025-08-19 08:01:00,1
train_00230,Request documents,2025-08-19 08:02:00,2
train_00230,Assess,2025-08-19 08:03:00,3
train_00230,Decide,2025-08-19 08:04:00,4
train_00230,Notify,2025-08-19 08:05:00,5
train_00230,Archive,2025-08-19 08:06:00,6
train_00231,Register,2025-08-20 08:00:00,0
train_00231,Check,2025-08-20 08:01:00,1
train_00231,Request documents,2025-08-20 08:02:00,2
train_00231,Assess,2025-08-20 08:03:00,3
train_00231,Optional review,2025-08-20 08:04:00,4
train_00231,Decide,2025-08-20 08:05:00,5
train_00231,Notify,2025-08-20 08:06:00,6
train_00231,Archive,2025-08-20 08:07:00,7
train_00232,Register,2025-08-21 08:00:00,0
train_00232,Check,2025-08-21 08:01:00,1
train_00232,Request documents,2025-08-21 08:02:00,2
train_00232,Assess,2025-08-21 08:03:00,3
train_00232,Decide,2025-08-21 08:04:00,4
train_00232,Notify,2025-08-21 08:05:00,5
train_00232,Archive,2025-08-21 08:06:00,6
train_00233,Register,2025-08-22 08:00:00,0
train_00233,Check,2025-08-22 08:01:00,1
train_00233,Request documents,2025-08-22 08:02:00,2
train_00233,Assess,2025-08-22 08:03:00,3
train_00233,Optional review,2025-08-22 08:04:00,4
train_00233,Decide,2025-08-22 08:05:00,5
train_00233,Notify,2025-08-22 08:06:00,6
train_00233,Archive,2025-08-22 08:07:00,7
train_00234,Register,2025-08-23 08:00:00,0
train_00234,Check,2025-08-23 08:01:00,1
train_00234,Request documents,2025-08-23 08:02:00,2
train_00234,Assess,2025-08-23 08:03:00,3
train_00234,Optional review,2025-08-23 08:04:00,4
train_00234,Decide,2025-08-23 08:05:00,5
train_00234,Notify,2025-08-23 08:06:00,6
train_00234,Archive,2025-08-23 08:07:00,7
train_00235,Register,2025-08-24 08:00:00,0
train_00235,Check,2025-08-24 08:01:00,1
train_00235,Request documents,2025-08-24 08:02:00,2
train_00235,Assess,2025-08-24 08:03:00,3
train_00235,Decide,2025-08-24 08:04:00,4
train_00235,Notify,2025-08-24 08:05:00,5
train_00235,Archive,2025-08-24 08:06:00,6
train_00236,Register,2025-08-25 08:00:00,0
train_00236,Check,2025-08-25 08:01:00,1
train_00236,Request documents,2025-08-25 08:02:00,2
train_00236,Assess,2025-08-25 08:03:00,3
train_00236,Decide,2025-08-25 08:04:00,4
train_00236,Notify,2025-08-25 08:05:00,5
train_00236,Archive,2025-08-25 08:06:00,6
train_00237,Register,2025-08-26 08:00:00,0
train_00237,Check,2025-08-26 08:01:00,1
train_00237,Request documents,2025-08-26 08:02:00,2
train_00237,Assess,2025-08-26 08:03:00,3
train_00237,Decide,2025-08-26 08:04:00,4
train_00237,Notify,2025-08-26 08:05:00,5
train_00237,Archive,2025-08-26 08:06:00,6
train_00238,Register,2025-08-27 08:00:00,0
train_00238,Check,2025-08-27 08:01:00,1
train_00238,Request documents,2025-08-27 08:02:00,2
train_00238,Assess,2025-08-27 08:03:00,3
train_00238,Optional review,2025-08-27 08:04:00,4
train_00238,Decide,2025-08-27 08:05:00,5
train_00238,Notify,2025-08-27 08:06:00,6
train_00238,Archive,2025-08-27 08:07:00,7
train_00239,Register,2025-08-28 08:00:00,0
train_00239,Check,2025-08-28 08:01:00,1
train_00239,Assess,2025-08-28 08:02:00,2
train_00239,Decide,2025-08-28 08:03:00,3
train_00239,Notify,2025-08-28 08:04:00,4
train_00239,Archive,2025-08-28 08:05:00,5
train_00240,Register,2025-08-29 08:00:00,0
train_00240,Check,2025-08-29 08:01:00,1
train_00240,Assess,2025-08-29 08:02:00,2
train_00240,Optional review,2025-08-29 08:03:00,3
train_00240,Decide,2025-08-29 08:04:00,4
train_00240,Notify,2025-08-29 08:05:00,5
train_00240,Archive,2025-08-29 08:06:00,6
train_00241,Register,2025-08-30 08:00:00,0
train_00241,Check,2025-08-30 08:01:00,1
train_00241,Request documents,2025-08-30 08:02:00,2
train_00241,Assess,2025-08-30 08:03:00,3
train_00241,Optional review,2025-08-30 08:04:00,4
train_00241,Decide,2025-08-30 08:05:00,5
train_00241,Notify,2025-08-30 08:06:00,6
train_00241,Archive,2025-08-30 08:07:00,7
train_00242,Register,2025-08-31 08:00:00,0
train_00242,Check,2025-08-31 08:01:00,1
train_00242,Assess,2025-08-31 08:02:00,2
train_00242,Optional review,2025-08-31 08:03:00,3
train_00242,Decide,2025-08-31 08:04:00,4
train_00242,Notify,2025-08-31 08:05:00,5
train_00242,Archive,2025-08-31 08:06:00,6
train_00243,Register,2025-09-01 08:00:00,0
train_00243,Check,2025-09-01 08:01:00,1
train_00243,Assess,2025-09-01 08:02:00,2
train_00243,Decide,2025-09-01 08:03:00,3
train_00243,Notify,2025-09-01 08:04:00,4
train_00243,Archive,2025-09-01 08:05:00,5
train_00244,Register,2025-09-02 08:00:00,0
train_00244,Check,2025-09-02 08:01:00,1
train_00244,Request documents,2025-09-02 08:02:00,2
train_00244,Assess,2025-09-02 08:03:00,3
train_00244,Decide,2025-09-02 08:04:00,4
train_00244,Notify,2025-09-02 08:05:00,5
train_00244,Archive,2025-09-02 08:06:00,6
train_00245,Register,2025-09-03 08:00:00,0
train_00245,Check,2025-09-03 08:01:00,1
train_00245,Assess,2025-09-03 08:02:00,2
train_00245,Optional review,2025-09-03 08:03:00,3
train_00245,Decide,2025-09-03 08:04:00,4
train_00245,Notify,2025-09-03 08:05:00,5
train_00245,Archive,2025-09-03 08:06:00,6
train_00246,Register,2025-09-04 08:00:00,0
train_00246,Check,2025-09-04 08:01:00,1
train_00246,Assess,2025-09-04 08:02:00,2
train_00246,Decide,2025-09-04 08:03:00,3
train_00246,Notify,2025-09-04 08:04:00,4
train_00246,Archive,2025-09-04 08:05:00,5
train_00247,Register,2025-09-05 08:00:00,0
train_00247,Check,2025-09-05 08:01:00,1
train_00247,Assess,2025-09-05 08:02:00,2
train_00247,Optional review,2025-09-05 08:03:00,3
train_00247,Decide,2025-09-05 08:04:00,4
train_00247,Notify,2025-09-05 08:05:00,5
train_00247,Archive,2025-09-05 08:06:00,6
train_00248,Register,2025-09-06 08:00:00,0
train_00248,Check,2025-09-06 08:01:00,1
train_00248,Assess,2025-09-06 08:02:00,2
train_00248,Decide,2025-09-06 08:03:00,3
train_00248,Notify,2025-09-06 08:04:00,4
train_00248,Archive,2025-09-06 08:05:00,5
train_00249,Register,2025-09-07 08:00:00,0
train_00249,Check,2025-09-07 08:01:00,1
train_00249,Assess,2025-09-07 08:02:00,2
train_00249,Decide,2025-09-07 08:03:00,3
train_00249,Notify,2025-09-07 08:04:00,4
train_00249,Archive,2025-09-07 08:05:00,5
train_00250,Register,2025-09-08 08:00:00,0
train_00250,Check,2025-09-08 08:01:00,1
train_00250,Assess,2025-09-08 08:02:00,2
train_00250,Decide,2025-09-08 08:03:00,3
train_00250,Notify,2025-09-08 08:04:00,4
train_00250,Archive,2025-09-08 08:05:00,5
train_00251,Register,2025-09-09 08:00:00,0
train_00251,Check,2025-09-09 08:01:00,1
train_00251,Request documents,2025-09-09 08:02:00,2
train_00251,Assess,2025-09-09 08:03:00,3
train_00251,Decide,2025-09-09 08:04:00,4
train_00251,Notify,2025-09-09 08:05:00,5
train_00251,Archive,2025-09-09 08:06:00,6
train_00252,Register,2025-09-10 08:00:00,0
train_00252,Check,2025-09-10 08:01:00,1
train_00252,Request documents,2025-09-10 08:02:00,2
train_00252,Assess,2025-09-10 08:03:00,3
